Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
954,40,71781.99999999999,4.6108611,34.97,38.72,39.96,39.14,30.36,19.77,19.36
955,40,71781.99999999999,4.8043016,34.8,38.1,39.96,39.63,30.35,19.76,19.36
956,40,71782.0,4.6908532,34.97,38.72,39.97,39.14,30.37,19.77,19.37
957,40,71782.0,4.9142649,34.77,38.09,39.92,39.62,30.37,19.77,19.37
958,40,71782.0,4.8713464,34.95,38.72,39.94,39.14,30.36,19.77,19.37
959,40,71782.0,4.9284515,34.78,38.09,39.93,39.63,30.37,19.78,19.37
960,40,71782.0,4.708975,34.95,38.72,39.94,39.13,30.32,19.75,19.35
961,40,71782.0,5.0809666,34.79,38.1,39.94,39.62,30.35,19.77,19.37
962,40,71782.0,4.9883024,34.95,38.72,39.94,39.14,30.37,19.78,19.37
963,40,71782.0,5.0560244,34.76,38.09,39.91,39.63,30.36,19.77,19.37
964,40,71781.99999999999,4.818424,34.96,38.72,39.96,39.15,30.37,19.78,19.37
965,40,71782.0,4.7373982,34.76,38.09,39.91,39.63,30.29,19.76,19.36
966,40,71781.99999999999,4.6677569,34.55,38.96,39.91,39.14,30.37,19.78,19.37
967,40,71782.0,4.7107067,34.93,39.37,39.94,38.68,30.28,19.75,19.36
968,40,71782.0,4.8064972,34.95,38.78,39.91,38.23,30.36,19.77,19.37
969,40,71781.99999999999,5.7203157,34.77,38.16,39.87,38.69,30.37,19.77,19.37
970,40,71782.0,4.9850424,34.84,38.79,39.4,38.24,30.36,19.77,19.37
971,40,71782.0,5.006924,34.8,38.16,39.91,38.69,30.37,19.77,19.37
972,40,71781.99999999999,4.949527,34.95,38.78,39.91,39.58,30.37,19.77,19.37
973,40,71782.0,5.6700937,34.83,38.79,39.39,38.67,30.36,19.77,19.37
974,40,71782.0,4.9423876,34.55,39.71,38.45,39.61,30.36,19.77,19.37
975,40,71781.99999999999,5.058189,34.93,38.79,38.94,38.67,30.36,19.77,19.37
976,40,71781.99999999999,5.1901877,34.92,39.39,39.91,39.58,30.36,19.77,19.37
977,40,71781.99999999999,4.8316571,34.96,38.79,39.91,38.68,30.36,19.77,19.36
978,40,71782.0,4.9768919,34.92,39.38,39.91,38.23,30.36,19.76,19.36
979,40,71782.0,4.8852507,34.68,39.98,39.88,38.69,30.29,19.73,19.33
980,40,71782.0,5.200976,34.88,39.99,39.9,38.24,30.07,19.68,19.32
981,40,71782.0,5.1247635,34.89,39.68,39.91,39.03,30.14,19.7,19.35
982,40,71782.0,5.0482283,34.93,38.8,38.94,38.2,30.17,19.7,19.35
983,40,71782.0,5.286838,35.0,38.17,39.97,38.67,30.18,19.71,19.33
984,40,71782.0,5.1555598,34.72,38.98,38.91,39.12,30.14,19.7,19.35
985,40,71781.99999999999,4.8771857,34.97,38.09,39.94,39.61,30.19,19.72,19.35
986,40,71782.0,5.9228845,34.92,38.7,38.94,39.11,30.17,19.71,19.36
987,40,71781.99999999999,4.5431248,34.74,38.07,38.94,39.6,30.19,19.71,19.35
988,40,71782.0,4.9435228,34.94,38.7,38.98,39.12,30.24,19.72,19.34
989,40,71782.0,4.6186717,34.88,39.59,39.94,39.61,30.27,19.73,19.34
990,40,71782.0,5.116034,34.94,38.69,39.91,39.12,30.31,19.74,19.34
991,40,71781.99999999999,5.2302137,34.76,38.06,39.88,39.61,30.34,19.75,19.35
992,40,71782.0,4.7058889,34.96,38.7,39.93,39.13,30.26,19.72,19.34
993,40,71782.0,4.5331947,34.75,38.06,39.87,39.61,30.34,19.75,19.35
994,40,71782.0,4.6704039,34.95,38.7,39.93,39.14,30.16,19.7,19.32
995,40,71782.0,4.5873294,34.77,38.07,39.88,39.61,30.34,19.75,19.35
996,40,71782.0,4.5369715,34.72,38.7,38.91,39.13,30.26,19.73,19.34
997,40,71782.0,4.6877143,34.78,38.06,39.9,39.61,30.34,19.76,19.36
998,40,71782.0,4.5119504,34.94,38.69,39.91,39.13,30.25,19.72,19.34
999,40,71782.0,4.7151603,34.77,38.06,39.89,39.61,30.34,19.76,19.36
1000,40,71782.0,4.5629705,34.94,38.69,39.91,39.13,30.31,19.74,19.34
