Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
921,40,72738.09999999999,4.4938713,30.52,36.81,32.53,38.16,30.33,19.86,19.51
922,40,72738.09999999999,6.6929909,30.59,36.28,32.41,37.97,30.32,19.86,19.5
923,40,72738.1,4.7528261,30.71,35.8,32.58,38.21,30.27,19.86,19.5
924,40,72738.09999999999,4.5390684,30.59,36.25,32.51,37.98,30.28,19.86,19.5
925,40,72738.09999999999,6.7262334,30.56,36.78,32.7,37.9,30.31,19.87,19.53
926,40,72738.09999999999,4.4634251,30.55,37.14,32.62,37.71,30.29,19.86,19.51
927,40,72738.1,4.614423,30.41,37.75,32.42,37.85,30.32,19.87,19.52
928,40,72738.1,4.5487292,30.38,37.71,32.37,37.69,30.36,19.87,19.51
929,40,72738.1,4.5235889,30.5,37.15,32.42,37.72,30.27,19.85,19.5
930,40,72738.09999999999,4.6107045,30.47,37.73,32.62,37.69,30.3,19.86,19.52
931,40,72738.09999999999,4.604707,30.55,37.15,32.62,37.76,30.3,19.86,19.52
932,40,72738.09999999999,4.5018274,30.46,37.75,32.6,37.64,30.29,19.85,19.51
933,40,72738.1,4.657956,30.47,37.75,32.59,37.77,30.26,19.83,19.48
934,40,72738.09999999999,4.5529489,30.54,37.17,32.48,37.76,30.31,19.85,19.48
935,40,72738.09999999999,4.6458226,30.49,37.76,32.64,37.72,30.32,19.86,19.52
936,40,72738.1,4.6624162,30.46,37.73,32.6,37.71,30.21,19.84,19.51
937,40,72738.09999999999,6.8055336,30.35,38.36,32.46,37.66,30.25,19.84,19.5
938,40,72738.1,4.7283549,30.43,37.73,32.47,37.81,30.3,19.86,19.51
939,40,72738.09999999999,4.510671,30.4,38.35,32.66,37.75,30.33,19.87,19.54
940,40,72738.1,6.6004347,30.28,39.01,32.59,37.71,30.24,19.84,19.5
941,40,72738.1,4.7408605,30.15,39.7,32.4,37.63,30.3,19.86,19.51
942,40,72738.09999999998,4.6663988,30.17,39.7,32.53,37.84,30.28,19.85,19.5
943,40,72738.09999999999,4.528887,30.24,39.02,32.42,37.99,30.3,19.86,19.5
944,40,72738.09999999999,4.4512421,30.21,39.72,32.59,37.91,30.33,19.87,19.53
945,40,72738.09999999999,4.6310777,30.19,39.7,32.56,37.78,30.25,19.85,19.51
946,40,72738.09999999999,4.5857222,30.17,39.72,32.5,37.74,30.31,19.85,19.51
947,40,72738.1,4.6329124,30.23,39.02,32.36,37.79,30.23,19.83,19.49
948,40,72738.09999999998,4.6126246,30.13,39.72,32.34,38.05,30.24,19.83,19.48
949,40,72738.1,6.8651103,30.15,39.73,32.34,38.18,30.27,19.85,19.49
950,40,72738.09999999999,4.5186434,30.22,39.73,32.57,38.08,30.3,19.86,19.51
951,40,72738.1,4.6266859,30.28,39.01,32.57,37.84,30.3,19.86,19.51
952,40,72738.09999999999,6.7163291,30.16,39.72,32.38,37.67,30.3,19.86,19.51
953,40,72738.1,4.7554339,30.27,39.03,32.52,37.79,30.27,19.85,19.51
954,40,72738.09999999999,4.4485621,30.24,39.03,32.39,37.65,30.28,19.84,19.48
955,40,72738.09999999999,6.7130655,30.21,39.72,32.56,37.62,30.29,19.85,19.52
956,40,72738.09999999999,4.5576795,30.18,39.72,32.5,37.6,30.28,19.85,19.49
957,40,72738.1,4.5325347,30.25,39.04,32.39,37.64,30.28,19.84,19.48
958,40,72738.09999999999,6.6029121,30.22,39.73,32.56,37.61,30.29,19.85,19.52
959,40,72738.09999999999,4.7182412,30.31,39.05,32.58,37.6,30.28,19.85,19.51
960,40,72738.1,4.6144813,30.41,38.43,32.6,37.74,30.26,19.85,19.5
961,40,72738.09999999999,4.5090751,30.39,38.4,32.56,37.57,30.3,19.84,19.48
962,40,72738.09999999999,4.4565658,30.36,39.07,32.76,37.56,30.31,19.85,19.52
963,40,72738.09999999999,4.6678913,30.41,38.43,32.6,37.61,30.28,19.84,19.5
964,40,72738.1,4.5349998,30.29,39.09,32.42,37.61,30.31,19.85,19.5
965,40,72738.1,4.542317,30.17,39.78,32.33,37.74,30.28,19.85,19.51
966,40,72738.09999999999,4.633051,30.17,39.79,32.34,37.99,30.27,19.85,19.5
967,40,72738.09999999999,4.6337503,30.16,39.78,32.31,37.82,30.32,19.86,19.49
968,40,72738.09999999999,4.6101206,30.22,39.78,32.53,37.76,30.33,19.87,19.53
969,40,72738.09999999999,4.6001156,30.28,39.06,32.53,37.74,30.32,19.86,19.51
970,40,72738.09999999998,4.547927,30.37,38.42,32.53,37.7,30.29,19.85,19.51
971,40,72738.09999999999,4.6378977,30.24,39.08,32.32,37.85,30.28,19.85,19.49
972,40,72738.09999999999,4.6911821,30.16,39.78,32.32,37.83,30.26,19.85,19.49
973,40,72738.09999999999,6.760751,30.24,39.06,32.35,37.78,30.27,19.84,19.49
974,40,72738.09999999999,4.7257123,30.23,39.06,32.33,38.02,30.28,19.85,19.48
975,40,72738.1,4.5055556,30.23,39.06,32.34,37.83,30.26,19.85,19.49
976,40,72738.1,6.6097237,30.33,38.38,32.37,38.01,30.3,19.85,19.49
977,40,72738.09999999999,4.7247409,30.22,39.06,32.32,38.02,30.26,19.85,19.49
978,40,72738.09999999999,4.6305862,30.21,39.02,32.33,37.89,30.26,19.84,19.48
979,40,72738.09999999999,4.5474818,30.19,39.72,32.53,37.82,30.29,19.86,19.51
980,40,72738.09999999999,4.5794756,30.18,39.72,32.5,37.91,30.26,19.85,19.5
981,40,72738.1,4.7274389,30.16,39.72,32.39,37.69,30.31,19.85,19.48
982,40,72738.09999999999,4.516897,30.22,39.72,32.58,37.66,30.32,19.86,19.52
983,40,72738.09999999999,4.4658362,30.18,39.7,32.53,37.73,30.23,19.84,19.5
984,40,72738.1,4.5217718,30.15,39.7,32.37,37.71,30.27,19.86,19.51
985,40,72738.09999999999,6.6398505,30.27,39.02,32.54,37.65,30.27,19.85,19.49
986,40,72738.09999999999,4.3837921,30.25,39.72,32.75,37.62,30.3,19.86,19.52
987,40,72738.09999999999,4.4511277,30.2,39.71,32.58,37.7,30.33,19.87,19.52
988,40,72738.09999999999,6.8668869,30.27,39.01,32.56,37.84,30.31,19.86,19.51
989,40,72738.09999999999,4.4298835,30.15,39.7,32.39,37.63,30.26,19.85,19.5
990,40,72738.1,4.4957577,30.29,39.02,32.59,37.63,30.29,19.85,19.49
991,40,72738.09999999999,6.8615561,30.27,39.72,32.81,37.6,30.3,19.87,19.53
992,40,72738.09999999999,4.7549559,30.3,39.04,32.6,37.74,30.3,19.86,19.52
993,40,72738.09999999999,4.7265984,30.27,39.06,32.44,37.66,30.3,19.86,19.52
994,40,72738.09999999999,6.5924244,30.37,38.42,32.47,37.71,30.28,19.85,19.5
995,40,72738.09999999999,4.4545252,30.27,39.08,32.43,37.75,30.29,19.85,19.51
996,40,72738.09999999999,4.3995044,30.17,39.76,32.4,38.0,30.27,19.86,19.51
997,40,72738.1,6.7473633,30.17,39.76,32.39,37.8,30.29,19.86,19.5
998,40,72738.09999999999,4.538831,30.26,39.08,32.41,37.79,30.27,19.85,19.49
999,40,72738.09999999999,4.6586209,30.24,39.77,32.61,37.73,30.3,19.86,19.52
1000,40,72738.09999999999,4.5458918,30.33,39.1,32.61,37.89,30.31,19.85,19.5
